D_w_x_y_z		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
D_2_3_4_6	10	2	32	31	22	17	49	41	33	29	23	21	44	38	14	19	4	45	7	15	37	40	1	3	30	46	28	13	27	25	8	10	11	18	12	16	26	39	43	47	42	0	35	34	48	20	9	6	5	36	
D_2_3_4_6	11	2	38	24	45	41	37	36	33	32	29	26	23	21	19	17	49	4	5	7	16	46	1	44	42	3	39	15	30	9	8	22	10	25	14	18	48	11	28	12	47	13	43	27	40	6	35	34	31	20	
D_2_3_4_6	12	38	15	24	43	42	37	36	35	33	32	26	21	19	18	49	11	4	5	13	46	45	44	1	2	41	39	7	30	29	8	23	16	9	17	12	20	48	10	28	22	47	27	3	25	6	34	14	31	40	
D_2_3_4_6	13	36	46	9	16	24	35	39	26	48	42	20	37	18	43	15	38	1	11	10	5	13	34	33	32	4	30	29	28	27	45	41	7	21	8	12	19	40	47	44	0	25	23	22	17	14	6	3	2	31	
D_2_3_4_6	14	24	34	48	42	36	9	35	20	43	16	15	37	1	10	8	46	5	11	3	47	33	38	39	30	29	28	27	18	25	41	4	19	45	14	13	26	40	44	0	31	23	22	21	17	12	7	6	2	32	
D_2_3_4_6	15	47	34	20	13	25	48	35	18	16	15	12	27	10	9	8	42	43	3	46	29	37	36	41	45	33	30	39	24	49	26	1	4	6	7	28	14	11	19	38	21	40	22	32	5	44	31	2	23	17	
D_2_3_4_6	16	47	34	6	13	25	48	20	16	39	40	28	12	27	10	9	44	3	46	42	43	36	35	45	32	30	29	41	24	49	23	1	21	19	18	5	7	8	26	14	2	4	15	38	37	17	33	31	22	11	
D_2_3_4_6	17	47	3	6	31	40	14	12	22	27	28	30	34	13	25	44	35	39	32	41	42	29	43	45	26	24	49	23	21	20	1	18	17	4	11	5	48	7	10	8	46	2	37	38	36	15	33	16	19	9	
D_2_3_4_6	18	40	22	6	31	49	27	17	44	30	14	13	23	12	47	33	7	3	2	25	41	35	29	28	26	32	43	21	20	37	18	45	11	8	5	4	1	39	46	42	0	36	34	48	19	16	15	10	9	38	
D_2_3_4_6	19	2	40	31	23	22	17	44	49	39	33	32	21	14	19	4	6	7	45	1	35	3	5	30	29	28	27	26	25	41	8	37	43	11	15	13	38	47	42	46	0	34	48	20	18	16	12	10	9	36	
D_2_3_4_6	20	2	31	22	38	17	49	36	41	33	32	29	23	21	14	19	4	45	7	15	37	1	40	3	46	30	28	44	27	25	8	10	11	18	12	16	26	39	42	47	43	0	34	48	20	13	9	6	5	35	
D_2_3_4_6	21	2	38	37	15	24	45	41	36	33	32	29	26	23	21	19	17	49	7	5	42	16	8	44	30	9	4	1	28	25	48	11	22	12	46	18	10	39	43	47	3	14	6	35	34	31	27	20	13	40	
D_2_3_4_6	22	15	38	24	48	21	32	19	18	35	36	11	37	42	43	5	4	46	10	26	39	28	41	33	44	45	30	29	49	12	23	1	20	17	2	16	13	9	7	8	47	3	6	25	27	14	34	31	22	40	
D_2_3_4_6	23	46	36	42	9	16	24	35	34	38	48	20	15	43	18	37	11	10	8	1	5	33	32	4	30	29	28	27	12	13	41	21	45	19	26	39	40	47	44	0	25	23	22	17	14	7	6	3	2	31	
D_2_3_4_6	24	24	34	42	9	48	46	5	43	8	20	10	11	1	15	16	37	3	35	30	33	41	39	29	45	47	36	28	49	26	25	4	6	19	18	27	14	13	2	44	7	12	38	17	21	22	32	31	23	40	
D_2_3_4_6	25	47	20	43	34	35	13	25	48	18	16	12	27	10	9	8	42	6	3	46	28	39	36	45	33	30	29	41	24	49	14	1	4	19	7	11	26	2	44	5	40	23	37	15	17	21	32	31	22	38	
D_2_3_4_6	26	47	34	6	13	28	30	20	16	39	25	12	27	9	44	3	40	41	42	36	43	35	32	45	31	29	46	24	49	48	23	1	21	19	18	5	7	26	14	11	10	8	2	4	38	15	17	33	22	37	
D_2_3_4_6	27	25	47	3	6	40	31	14	22	27	28	30	13	12	44	35	37	34	32	39	41	29	43	45	26	24	49	23	1	2	4	5	7	48	11	10	17	18	20	21	33	36	16	38	9	8	42	19	46	15	
D_2_3_4_6	28	23	2	40	22	31	25	27	17	14	13	12	44	7	6	33	47	30	32	29	28	35	41	26	37	49	21	20	18	45	15	11	8	5	4	3	1	43	39	46	42	0	36	34	48	19	16	10	9	38	
D_2_3_4_6	29	23	21	2	40	17	44	31	22	41	19	14	45	49	7	32	33	4	39	27	30	26	25	29	28	37	38	15	13	11	8	6	5	3	1	46	47	42	43	0	35	34	48	20	18	16	12	10	9	36	
D_2_3_4_6	30	2	22	17	38	49	23	21	29	19	31	32	33	14	36	41	7	4	45	26	37	39	40	42	44	46	28	27	24	1	18	16	15	3	12	25	10	8	48	47	5	43	6	11	13	35	34	30	20	9	
D_2_3_4_6	31	38	15	24	18	19	21	23	26	29	32	36	37	41	42	45	33	17	49	7	5	2	16	8	43	30	9	4	28	10	1	48	11	22	12	46	44	39	3	40	47	14	35	34	31	27	25	20	13	6	
D_2_3_4_6	32	38	19	48	32	21	35	18	36	16	15	37	26	24	11	10	42	43	5	4	46	1	41	44	45	33	30	39	29	49	12	7	20	17	8	13	28	9	47	2	3	6	27	14	34	22	23	31	25	40	
D_2_3_4_6	33	36	42	46	9	16	24	35	34	48	20	37	18	43	15	38	1	11	10	8	5	13	47	3	33	32	39	30	29	26	27	25	4	12	28	19	44	40	41	45	0	23	22	21	17	14	7	6	2	31	
D_2_3_4_6	34	48	34	9	24	20	35	37	16	15	42	11	27	8	43	5	46	3	1	10	28	39	45	36	47	33	30	29	41	49	25	4	6	7	13	26	18	14	19	17	38	21	40	22	12	32	44	31	23	2	
D_2_3_4_6	35	47	20	34	35	13	25	48	16	28	12	27	43	9	8	46	3	6	10	29	30	33	41	36	42	39	40	45	24	49	23	1	4	19	18	7	11	26	14	2	44	5	15	37	17	21	32	31	22	38	
D_2_3_4_6	36	47	6	34	12	28	30	20	31	39	13	27	25	9	44	3	40	41	42	36	35	43	32	45	29	46	24	49	48	10	11	14	26	5	8	16	18	21	22	23	17	7	2	4	1	38	15	33	19	37	
D_2_3_4_6	37	31	6	14	40	12	28	22	30	17	13	27	25	41	44	3	47	37	39	34	33	43	32	29	45	35	24	49	48	23	21	20	1	18	2	11	4	10	26	5	7	46	42	38	9	36	15	16	19	8	
D_2_3_4_6	38	23	44	2	40	31	22	25	17	14	13	12	19	47	6	33	30	32	28	27	43	35	41	37	29	49	20	18	45	15	11	8	7	5	4	3	1	21	39	46	42	0	36	34	26	48	16	10	9	38	
D_2_3_4_6	39	2	31	22	21	44	17	49	39	40	41	33	32	23	45	19	38	4	7	14	1	3	5	6	30	29	28	27	15	8	37	11	12	13	25	26	42	47	46	43	0	35	34	48	20	18	16	10	9	36	
D_2_3_4_6	40	2	38	49	29	23	22	21	19	17	32	33	14	36	41	7	4	45	37	26	28	39	40	31	42	30	44	46	24	25	48	18	16	15	1	3	12	27	10	8	47	5	43	11	9	13	35	34	20	6	
D_2_3_4_6	41	38	15	24	45	42	37	36	32	29	26	23	21	19	18	49	4	5	11	2	7	13	41	33	43	44	30	28	1	8	46	48	9	22	10	12	17	16	39	47	40	6	35	34	14	31	27	25	20	3	
D_2_3_4_6	42	38	48	32	21	35	18	36	16	15	37	26	39	24	10	9	42	43	5	4	46	1	11	41	34	45	33	30	29	49	12	20	19	17	13	28	7	8	47	2	3	44	6	27	14	22	23	31	25	40	
D_2_3_4_6	43	36	34	46	42	16	9	37	48	20	35	15	43	24	18	11	10	8	1	5	33	32	47	30	29	38	27	13	25	39	41	4	19	45	26	3	44	40	0	28	23	22	21	17	14	12	7	6	2	31	
D_2_3_4_6	44	34	9	24	48	35	20	16	15	42	11	13	8	1	47	3	46	10	27	5	43	37	45	41	29	33	30	39	36	49	26	25	4	6	7	19	18	28	14	2	44	12	17	38	21	22	23	32	31	40	
D_2_3_4_6	45	34	47	20	35	16	28	12	10	27	43	6	48	25	3	46	8	9	29	30	33	24	39	40	42	44	45	36	41	49	23	1	21	19	18	5	7	26	14	13	2	4	11	15	37	17	32	31	22	38	
D_2_3_4_6	46	47	6	40	27	12	28	30	20	31	34	14	13	25	44	3	41	42	36	35	43	32	45	29	46	39	24	49	48	9	10	11	26	5	8	16	18	21	22	23	17	7	2	4	1	38	15	33	19	37	
D_2_3_4_6	47	31	6	14	40	12	28	22	29	30	17	13	27	25	7	44	3	47	39	41	35	33	32	43	45	37	24	49	48	23	21	20	1	18	2	4	5	11	26	10	46	42	38	9	36	15	34	16	19	8	
D_2_3_4_6	48	2	31	44	23	22	40	17	49	33	25	14	12	19	6	4	13	37	41	35	1	32	3	30	29	28	27	43	5	7	21	20	8	18	47	45	15	11	39	42	46	0	36	34	26	48	16	10	9	38	
D_2_3_4_6	49	2	31	22	17	49	40	41	33	32	23	21	44	38	45	19	39	4	7	14	37	1	3	6	30	29	28	15	25	8	46	10	11	18	12	13	26	27	43	47	42	0	35	34	48	20	16	9	5	36	
D_2_3_4_7	1	38	1	45	31	12	36	16	15	29	40	34	8	7	6	5	48	25	22	33	30	24	37	43	44	46	47	35	28	49	21	3	20	4	18	9	13	27	26	2	10	42	39	11	14	17	19	32	23	41	
D_2_3_4_7	2	12	15	34	48	25	5	27	22	21	18	16	31	47	1	36	38	40	46	35	45	30	29	28	42	43	24	49	9	20	2	17	3	4	6	7	8	26	44	41	23	37	10	11	13	33	32	14	19	39	
D_2_3_4_7	3	40	27	25	21	43	20	26	18	15	47	48	34	5	4	37	33	30	29	35	28	36	38	32	31	49	22	1	2	3	6	7	8	45	9	11	46	14	16	17	19	10	42	44	0	39	23	13	12	41	
D_2_3_4_7	4	27	30	40	26	21	20	37	16	15	25	11	42	9	47	7	4	34	35	10	48	29	32	43	33	41	49	18	17	14	45	46	6	5	3	2	1	23	19	44	0	38	36	31	28	22	13	12	8	39	
D_2_3_4_7	5	14	42	49	30	21	19	18	37	27	11	26	41	4	3	46	47	10	40	43	44	35	34	33	32	28	39	24	48	23	22	2	20	17	16	15	13	25	5	9	6	7	1	45	38	12	36	31	29	8	
D_2_3_4_7	6	23	19	14	24	42	41	39	37	35	32	30	28	26	20	17	49	11	10	4	9	16	47	46	44	43	40	3	5	33	7	6	22	13	8	18	27	29	45	12	21	1	31	48	38	25	36	34	15	2	
D_2_3_4_7	7	41	39	23	24	44	42	35	32	30	29	28	19	17	14	49	2	11	13	10	8	9	6	36	3	33	31	7	26	22	46	20	18	47	16	43	4	40	1	45	15	37	5	34	27	25	48	21	12	38	
D_2_3_4_7	8	13	44	39	23	22	32	33	19	17	14	29	24	8	45	3	2	1	41	28	38	42	37	36	43	35	46	31	49	26	5	21	20	6	18	7	9	10	11	47	4	12	27	15	16	34	48	30	25	40	
D_2_3_4_7	9	38	8	12	24	44	39	45	17	43	29	13	31	32	33	36	2	1	23	34	28	35	37	26	48	20	21	19	16	15	46	11	10	9	7	6	5	3	22	41	42	47	0	30	27	25	18	14	4	40	
D_2_3_4_7	10	36	31	12	38	16	33	22	43	13	45	6	5	48	2	1	8	44	32	34	24	39	40	29	41	46	47	37	28	49	15	3	25	4	21	20	7	18	10	11	9	42	26	27	17	19	35	23	30	14	
D_2_3_4_7	11	1	15	45	12	38	22	16	36	31	40	34	7	6	5	48	25	18	30	33	24	37	29	43	44	46	47	35	28	49	2	21	3	20	4	8	9	13	27	26	42	41	39	11	14	17	19	32	23	10	
D_2_3_4_7	12	12	27	15	25	34	48	40	21	47	18	16	31	46	43	36	38	32	30	42	29	35	28	26	45	24	49	22	20	1	17	2	3	4	5	9	8	7	6	44	41	37	23	10	33	11	13	14	19	39	
D_2_3_4_7	13	40	27	25	20	21	26	18	15	11	34	35	5	4	37	47	48	33	32	31	30	29	28	36	43	49	22	1	2	3	6	7	23	9	46	45	14	16	17	19	10	42	44	0	39	38	13	12	8	41	
D_2_3_4_7	14	27	30	42	40	21	26	37	15	46	25	11	9	47	7	4	34	35	10	32	33	29	43	41	48	49	44	20	18	17	16	14	45	6	5	3	2	1	23	19	0	38	36	31	28	22	13	12	8	39	
D_2_3_4_7	15	26	14	42	28	21	30	19	32	37	27	11	49	41	4	3	46	47	10	40	43	35	34	33	44	39	24	48	5	6	7	9	25	16	13	18	20	22	23	17	15	36	31	38	12	8	29	45	2	1	
D_2_3_4_7	16	10	23	19	14	24	42	41	39	37	35	32	30	28	26	20	17	49	4	11	9	33	36	5	16	6	7	29	40	8	44	22	46	47	13	18	3	45	1	2	43	15	34	31	27	25	48	21	12	38	
D_2_3_4_7	17	41	39	13	24	44	42	32	30	29	28	23	19	17	14	49	10	2	9	8	3	35	43	33	31	6	7	4	26	46	47	22	21	20	18	11	16	36	37	15	1	45	5	38	34	12	27	25	48	40	
D_2_3_4_7	18	39	13	24	23	22	29	19	32	17	33	14	28	36	8	41	44	45	3	2	1	38	35	43	31	37	26	49	10	21	20	18	5	15	12	11	6	9	7	47	46	4	42	27	25	34	16	30	48	40	
D_2_3_4_7	19	12	8	38	29	31	33	17	36	13	23	24	43	44	5	45	2	1	39	41	37	35	34	46	32	25	49	3	22	21	20	19	6	16	15	48	11	10	7	9	26	47	4	14	40	18	30	28	27	42	
D_2_3_4_7	20	38	31	12	22	16	15	43	44	36	13	7	6	5	48	33	2	1	8	45	34	24	39	40	41	46	47	37	29	49	27	3	4	11	28	20	21	18	25	23	19	17	14	42	32	10	9	26	30	35	
D_2_3_4_7	21	38	15	12	45	34	1	48	5	6	7	3	18	22	40	25	31	36	16	33	30	24	29	43	44	46	47	35	28	49	2	4	8	20	9	27	26	10	42	41	11	39	37	14	17	19	32	21	23	13	
D_2_3_4_7	22	25	27	48	34	21	18	16	15	31	12	38	40	43	4	46	47	35	32	42	30	45	29	28	26	36	24	49	22	1	2	3	5	6	7	9	8	11	17	19	20	37	23	39	33	41	13	14	44	10	
D_2_3_4_7	23	40	4	27	21	20	26	18	15	25	11	47	34	35	37	48	32	31	30	29	28	36	43	33	49	22	1	2	3	5	6	7	23	9	46	45	14	16	17	19	41	10	42	44	0	38	13	12	8	39	
D_2_3_4_7	24	30	42	35	37	14	40	26	11	10	25	21	27	4	3	46	47	34	9	29	24	33	43	44	45	32	41	49	23	1	2	20	5	19	18	17	16	6	15	48	7	8	38	13	39	36	31	22	28	12	
D_2_3_4_7	25	19	42	14	26	49	21	27	28	30	32	37	11	39	41	4	46	47	10	35	40	33	43	44	25	24	23	22	20	18	17	16	3	13	5	6	7	9	8	1	2	45	12	48	36	34	15	31	29	38	
D_2_3_4_7	26	14	23	10	24	26	28	30	20	32	35	37	39	41	42	44	33	19	49	17	9	18	47	46	2	3	40	4	5	36	6	8	7	29	16	22	13	11	12	25	38	48	31	34	21	43	1	45	15	27	
D_2_3_4_7	27	13	39	30	23	32	33	19	17	14	29	41	24	9	8	42	44	2	10	28	38	37	43	36	35	45	46	31	47	49	26	3	22	21	20	18	16	6	7	11	1	4	5	12	27	15	34	48	25	40	
D_2_3_4_7	28	12	13	39	33	19	23	36	29	28	8	41	22	44	45	2	1	32	17	24	35	37	38	43	31	26	49	10	21	20	18	16	15	3	14	11	9	7	5	6	47	46	4	48	40	25	34	30	27	42	
D_2_3_4_7	29	12	36	38	23	22	33	17	13	31	24	8	44	6	5	45	2	1	43	29	41	39	37	35	34	46	32	49	25	3	48	21	20	7	16	15	9	11	10	27	47	4	42	14	26	18	19	30	28	40	
D_2_3_4_7	30	38	31	45	12	16	15	22	43	36	13	7	6	5	48	1	8	35	33	34	24	39	40	41	44	46	47	37	29	49	27	2	3	4	25	9	21	20	18	28	11	10	42	17	19	23	32	26	30	14	
D_2_3_4_7	31	1	25	48	15	34	12	40	16	38	31	18	36	45	7	6	5	3	22	30	24	29	42	43	44	46	47	35	28	49	2	4	8	9	20	17	27	26	10	11	41	39	14	37	19	33	32	21	23	13	
D_2_3_4_7	32	48	25	34	27	31	18	15	38	21	43	4	26	46	47	40	28	29	24	32	35	36	42	45	30	33	49	22	20	19	17	16	1	2	3	11	10	9	8	5	7	6	44	37	39	23	12	13	14	41	
D_2_3_4_7	33	40	4	27	42	37	35	34	26	25	48	21	18	15	20	11	47	7	14	1	2	43	3	5	33	32	31	30	29	6	45	9	23	10	41	19	17	16	46	28	49	44	0	38	36	22	13	12	8	39	
D_2_3_4_7	34	30	42	49	27	21	18	34	14	26	11	37	40	4	3	46	47	10	25	41	35	43	44	33	32	29	24	23	22	1	20	19	2	17	16	15	5	48	6	7	9	45	12	39	38	36	13	31	28	8	
D_2_3_4_7	35	23	19	14	26	21	27	28	30	32	35	37	49	39	41	42	4	46	47	10	11	40	33	43	44	24	22	20	18	16	3	5	13	6	7	8	9	25	1	2	45	12	48	36	34	15	31	17	29	38	
D_2_3_4_7	36	41	23	14	24	44	42	39	37	35	32	30	28	20	19	17	49	13	2	10	9	16	47	46	3	40	4	5	36	6	33	7	22	18	29	26	11	8	12	45	1	43	31	48	38	25	27	34	15	21	
D_2_3_4_7	37	39	13	24	30	32	23	33	19	17	29	41	14	10	2	3	45	44	28	8	9	37	43	42	35	46	31	47	38	36	49	26	22	21	20	18	16	7	11	1	4	5	6	15	40	27	34	48	25	12	
D_2_3_4_7	38	39	12	13	24	36	33	32	31	29	28	44	45	23	19	17	41	1	2	8	16	38	37	35	3	43	5	15	6	26	48	9	22	21	10	11	14	7	20	47	42	46	0	34	30	27	25	18	4	40	
D_2_3_4_7	39	12	31	36	38	22	33	17	13	29	24	8	44	6	5	45	2	1	43	41	39	37	34	46	32	28	49	15	48	3	4	21	20	7	9	16	25	10	11	47	42	26	14	35	18	19	30	23	27	40	
D_2_3_4_7	40	31	38	45	12	16	15	29	22	43	34	8	7	6	5	48	1	36	30	33	24	39	37	40	44	46	47	35	28	49	13	25	3	21	20	4	18	9	27	11	2	10	42	26	14	17	19	32	23	41	
D_2_3_4_7	41	1	48	15	25	12	34	36	16	31	38	18	21	22	6	5	47	40	29	30	24	42	43	44	45	46	35	28	49	2	20	3	4	7	17	8	9	27	26	41	10	11	37	13	14	33	32	19	23	39	
D_2_3_4_7	42	27	34	25	21	43	26	18	15	46	47	48	5	4	38	40	33	35	36	30	29	28	37	32	31	49	22	1	2	3	6	7	8	45	9	11	14	16	17	19	20	10	42	44	0	39	23	13	12	41	
D_2_3_4_7	43	40	27	30	21	20	37	18	26	16	15	25	11	47	7	4	34	35	42	48	29	43	32	33	41	49	17	14	45	46	10	9	6	5	3	2	1	23	19	44	0	38	36	31	28	22	13	12	8	39	
D_2_3_4_7	44	14	42	49	27	21	30	19	18	26	11	37	40	41	4	3	46	47	10	25	35	43	34	33	32	44	24	23	22	1	2	20	17	16	15	5	6	48	7	9	45	8	12	38	36	13	31	29	28	39	
D_2_3_4_7	45	26	19	14	23	27	28	30	32	17	35	37	49	10	9	41	42	4	46	11	39	40	33	43	44	47	24	13	22	20	18	16	3	5	6	7	8	1	2	45	48	38	25	36	15	34	31	29	21	12	
D_2_3_4_7	46	41	39	23	24	44	42	35	32	30	28	20	19	17	14	49	11	10	13	9	2	6	36	40	3	33	7	29	8	26	37	22	46	18	47	16	43	4	1	45	15	5	34	31	27	25	48	21	12	38	
D_2_3_4_7	47	13	44	39	32	23	33	19	17	14	29	41	24	10	9	8	45	3	2	28	43	38	37	46	36	35	47	31	42	49	26	1	22	6	21	20	18	7	11	4	5	12	15	27	16	34	48	25	30	40	
D_2_3_4_7	48	39	13	12	24	44	45	17	28	29	32	31	8	36	38	2	1	33	23	48	34	35	43	37	26	20	21	19	16	15	46	11	10	9	7	6	5	3	22	41	42	47	0	30	27	25	18	14	4	40	
D_2_3_4_7	49	12	31	36	38	22	33	13	29	43	24	8	45	6	5	2	1	44	41	40	39	37	46	34	47	32	28	49	16	25	48	3	4	21	20	7	18	10	15	11	9	42	27	26	17	35	19	23	30	14	
D_2_3_5_6	1	25	5	8	22	27	19	29	30	32	23	35	41	7	4	47	2	1	36	38	33	31	39	28	43	34	49	40	18	17	45	15	13	12	11	10	9	6	48	20	44	46	42	0	26	21	16	14	3	37	
D_2_3_5_6	2	1	13	49	35	32	30	29	25	22	41	46	12	19	10	9	2	47	5	11	36	34	33	3	31	4	28	43	26	48	23	21	20	8	18	17	44	45	6	39	42	0	38	37	27	16	15	14	7	40	
D_2_3_5_6	3	1	46	49	23	29	30	19	32	33	34	13	48	25	9	3	47	11	39	35	41	42	31	43	44	28	37	24	14	8	10	26	12	4	5	6	16	17	18	20	21	22	45	2	27	38	40	36	15	7	
D_2_3_5_6	4	9	19	29	33	46	3	30	6	23	1	21	11	12	26	14	39	13	31	32	24	37	40	41	42	43	44	34	28	49	48	20	18	17	16	4	5	10	25	47	2	45	7	15	27	38	36	35	22	8	
D_2_3_5_6	5	24	46	3	42	28	21	33	37	17	14	12	13	9	43	6	11	26	41	27	40	39	34	44	45	31	29	47	49	48	23	1	4	20	19	7	18	16	15	10	2	5	8	38	36	35	32	22	30	25	
D_2_3_5_6	6	24	42	16	14	37	33	48	21	39	17	43	20	40	6	3	41	47	36	35	34	46	32	31	30	29	28	27	12	4	23	22	45	19	18	7	44	15	9	10	11	26	0	25	13	8	5	2	1	38	
D_2_3_5_6	7	38	18	17	16	15	14	26	36	37	24	40	6	42	44	45	39	21	32	31	30	29	35	34	41	43	47	33	28	49	9	48	22	20	19	12	11	10	27	8	7	2	3	1	46	25	5	13	23	4	
D_2_3_5_6	8	27	15	38	7	18	36	16	37	28	40	24	42	8	43	5	44	45	2	47	35	34	32	31	30	41	39	49	25	48	23	22	21	20	17	14	26	4	10	1	46	3	6	13	11	12	19	33	29	9	
D_2_3_5_6	9	2	36	38	27	22	31	16	15	32	40	48	10	45	8	7	35	5	4	44	20	28	49	30	37	41	34	39	25	23	21	18	43	14	13	12	1	26	46	47	42	0	29	19	17	11	9	6	3	33	
D_2_3_5_6	10	38	2	8	25	36	35	34	32	31	27	23	22	15	45	49	1	47	4	5	7	12	6	40	41	28	13	26	48	10	11	20	37	18	17	44	43	42	39	46	0	30	29	21	19	16	14	9	3	33	
D_2_3_5_6	11	25	5	23	22	27	19	29	30	32	47	41	8	7	4	2	1	35	12	34	44	33	36	31	43	28	39	49	45	40	18	17	15	13	11	10	9	6	3	48	20	46	42	0	37	26	21	16	14	38	
D_2_3_5_6	12	1	13	49	35	32	31	30	29	25	22	19	46	41	11	10	9	47	12	39	37	36	2	34	33	3	4	5	6	44	26	48	23	8	21	18	17	16	45	28	20	42	43	0	38	27	15	14	7	40	
D_2_3_5_6	13	3	46	11	49	23	29	30	19	33	34	13	25	9	6	47	1	28	37	35	42	43	32	31	44	41	39	24	5	48	22	21	20	18	17	16	8	4	14	26	12	10	27	45	2	38	40	36	15	7	
D_2_3_5_6	14	46	29	3	19	33	9	12	21	30	14	13	26	39	6	42	11	27	40	37	34	41	31	43	44	28	24	49	48	23	20	18	1	17	16	4	5	10	7	47	45	2	38	25	15	36	35	32	22	8	
D_2_3_5_6	15	24	46	21	42	28	33	17	37	14	13	11	26	9	6	43	3	27	41	34	45	32	31	29	47	40	39	49	48	23	22	1	20	19	18	16	4	15	12	10	7	2	44	5	38	25	36	35	30	8	
D_2_3_5_6	16	24	14	42	3	6	43	16	21	40	39	20	26	33	48	17	30	32	29	36	35	37	41	44	45	46	47	34	28	49	11	23	22	19	18	15	2	12	4	27	10	9	7	1	5	25	38	13	31	8	
D_2_3_5_6	17	38	24	21	18	17	16	15	14	28	36	26	39	40	42	44	45	37	35	41	43	33	32	47	31	30	29	34	49	9	48	23	22	20	19	12	10	27	8	7	6	2	4	1	46	25	5	11	13	3	
D_2_3_5_6	18	38	45	36	15	22	18	16	37	28	40	24	8	7	43	5	44	2	27	42	39	35	34	32	47	31	30	41	49	25	48	23	21	20	17	14	26	4	10	1	46	3	6	13	11	12	19	33	29	9	
D_2_3_5_6	19	38	36	2	35	31	40	27	48	20	16	15	49	10	45	8	4	5	7	44	12	1	47	34	39	32	30	28	25	26	23	22	41	37	18	43	14	13	46	42	0	29	21	19	17	11	9	6	3	33	
D_2_3_5_6	20	38	25	5	8	27	15	45	31	32	22	23	35	7	36	4	47	2	1	34	41	29	28	48	40	49	20	37	18	17	44	13	12	11	10	6	43	19	42	46	0	33	30	26	21	16	14	9	3	39	
D_2_3_5_6	21	25	5	22	27	19	29	30	32	47	11	41	35	8	7	2	1	12	26	33	31	36	43	39	44	34	49	23	45	40	18	17	46	15	13	10	9	6	4	3	48	20	42	0	37	28	21	16	14	38	
D_2_3_5_6	22	1	13	49	35	34	32	31	30	29	25	19	46	41	11	10	9	47	12	39	37	44	2	3	33	4	5	6	28	20	8	48	23	22	21	42	18	17	16	14	26	43	45	0	38	36	27	15	7	40	
D_2_3_5_6	23	3	46	11	9	13	33	19	25	12	17	30	6	23	29	1	34	32	31	24	39	41	42	43	44	47	37	28	49	26	48	22	21	20	18	16	4	5	14	10	8	2	45	7	38	27	15	36	35	40	
D_2_3_5_6	24	46	3	42	33	9	12	29	21	30	19	14	13	26	11	39	41	6	37	34	40	31	43	44	28	27	24	49	48	23	20	18	1	17	16	15	4	10	7	47	45	2	5	38	25	36	35	32	22	8	
D_2_3_5_6	25	24	21	42	20	33	17	14	28	37	13	6	43	46	9	3	40	29	31	32	47	34	35	36	41	39	45	27	49	48	1	23	22	19	18	16	15	12	26	11	10	7	4	25	2	38	5	8	30	44	
D_2_3_5_6	26	24	26	48	33	21	20	17	16	39	40	14	42	43	6	3	47	31	46	32	45	34	41	35	36	30	37	38	44	29	49	27	2	4	7	9	10	28	12	11	15	18	19	22	23	8	5	25	1	13	
D_2_3_5_6	27	38	24	21	18	16	15	14	26	37	39	36	8	40	45	44	28	42	7	35	41	33	47	32	31	30	29	43	34	49	25	2	4	6	27	17	10	20	22	23	48	19	13	12	11	9	5	3	46	1	
D_2_3_5_6	28	38	2	45	36	22	31	18	16	15	37	28	24	10	40	8	7	43	5	44	27	35	34	32	47	30	39	49	25	48	23	21	20	17	14	4	26	1	46	3	6	42	12	9	11	13	19	33	29	41	
D_2_3_5_6	29	2	38	8	49	27	31	16	15	40	44	34	45	7	35	5	4	36	10	48	26	32	30	41	28	37	43	23	22	20	18	17	14	13	12	47	1	25	39	42	46	0	29	21	19	11	9	6	3	33	
D_2_3_5_6	30	25	5	8	32	15	45	22	27	35	36	23	7	38	4	47	2	1	18	28	29	49	31	33	37	30	34	20	48	43	41	19	17	44	13	12	11	10	6	40	46	42	0	26	21	16	14	9	3	39	
D_2_3_5_6	31	5	41	27	22	29	19	30	32	47	13	11	12	35	2	1	10	25	26	34	33	36	31	44	43	39	45	49	23	21	40	18	17	46	15	9	8	7	6	4	3	48	20	0	38	37	28	16	14	42	
D_2_3_5_6	32	1	13	49	35	34	32	30	29	25	48	19	12	41	47	9	4	46	11	10	42	37	43	3	33	31	5	6	28	26	8	23	22	21	39	18	17	16	14	44	20	45	0	38	36	27	15	7	2	40	
D_2_3_5_6	33	33	3	46	11	9	19	26	12	21	13	23	6	29	25	1	30	31	32	24	37	39	41	42	43	44	47	34	28	49	48	4	5	10	16	14	18	20	22	17	35	36	15	38	27	40	8	7	45	2	
D_2_3_5_6	34	46	3	42	9	13	29	21	19	33	37	39	14	26	11	41	6	43	12	27	40	34	31	44	30	45	28	24	49	48	23	20	1	17	4	16	7	15	10	47	2	5	38	25	36	35	18	32	22	8	
D_2_3_5_6	35	24	42	33	21	20	17	16	14	40	37	28	43	6	46	3	9	31	32	47	41	45	44	36	29	39	34	35	49	26	1	48	23	22	19	18	15	13	27	12	11	4	7	2	5	38	10	30	25	8	
D_2_3_5_6	36	24	26	33	21	20	17	16	15	38	39	14	42	6	44	40	3	41	47	31	32	46	34	35	36	43	30	37	45	29	49	27	2	7	9	10	28	12	11	18	19	22	23	48	8	5	4	25	1	13	
